date,open,high,low,close,adjusted_close,volume,symbol
2013-02-27,448.4312,452.4408,440.65,444.57,13.543,587350400,AAPL.US
2013-02-28,444.0492,447.8712,441.4004,441.4004,13.4465,322515200,AAPL.US
2013-03-01,438.0012,438.1804,429.9792,430.4692,13.1135,552448400,AAPL.US
2013-03-04,427.8008,428.2012,419.0004,420.0504,12.7961,582755600,AAPL.US
2013-03-05,421.4812,435.19,420.7504,431.1412,13.1339,638433600,AAPL.US
2013-03-06,434.5096,435.2488,424.4296,425.6588,12.9669,460250000,AAPL.US
2013-03-07,424.4996,432.0092,421.0612,430.5812,13.1169,468473600,AAPL.US
2013-03-08,429.8,435.4308,428.61,431.7208,13.1516,391482000,AAPL.US
2013-03-11,429.7496,439.0092,425.1408,437.8696,13.3389,474236000,AAPL.US
2013-03-12,435.5988,438.8804,427.5712,428.4308,13.0514,465911600,AAPL.US
2013-03-13,428.4504,434.5012,425.3592,428.3496,13.0489,405549200,AAPL.US
2013-03-14,432.8296,434.6412,430.4496,432.4992,13.1753,303875600,AAPL.US
2013-03-15,437.9312,444.2312,437.2508,443.66,13.5153,643960800,AAPL.US
2013-03-18,441.4508,457.4612,441.1988,455.7196,13.8827,606197200,AAPL.US
2013-03-19,459.4996,460.9696,448.5012,454.4904,13.8452,526775200,AAPL.US
2013-03-20,457.4192,457.6292,449.5904,452.0796,13.7718,308660800,AAPL.US
2013-03-21,450.2204,457.9792,450.1,452.7292,13.7916,383255600,AAPL.US
2013-03-22,454.58,462.1008,453.11,461.9104,14.0713,395105200,AAPL.US
2013-03-25,464.6908,469.9492,461.7788,463.5792,14.1221,501135600,AAPL.US
2013-03-26,465.4412,465.8388,460.53,461.1404,14.0478,294294000,AAPL.US
2013-03-27,456.4588,456.8004,450.73,452.0796,13.7718,331237200,AAPL.US
2013-03-28,449.82,451.8192,441.6188,442.6604,13.4849,442839600,AAPL.US
2013-04-01,441.8988,443.6992,427.7392,428.9096,13.066,389732000,AAPL.US
2013-04-02,427.5992,438.1412,426.4008,429.7888,13.0927,529519200,AAPL.US
2013-04-03,431.3708,437.2788,430.3096,431.9896,13.1598,363216000,AAPL.US
2013-04-04,433.7592,434.9996,425.25,427.7196,13.0297,358447600,AAPL.US
2013-04-05,424.4996,424.9504,419.6808,423.2004,12.892,383695200,AAPL.US
2013-04-08,424.8496,427.5012,422.4892,426.2104,12.9837,300829200,AAPL.US
2013-04-09,426.3588,428.5008,422.7496,426.9804,13.0072,306614000,AAPL.US
2013-04-10,428.1004,437.0604,426.0088,435.6912,13.2726,375928000,AAPL.US
2013-04-11,433.72,437.99,431.2,434.3304,13.2311,328364400,AAPL.US
2013-04-12,434.1512,434.1512,429.0888,429.8,13.0931,238613200,AAPL.US
2013-04-15,427.0,427.8904,419.5492,419.8488,12.7899,317520000,AAPL.US
2013-04-16,421.5708,426.6108,420.5712,426.2412,12.9847,305771200,AAPL.US
2013-04-17,420.2688,420.5992,398.1096,402.7996,12.2706,945056000,AAPL.US
2013-04-18,404.9892,405.79,389.7404,392.0504,11.9431,666299200,AAPL.US
2013-04-19,387.9708,399.5992,385.1008,390.53,11.8968,609274400,AAPL.US
2013-04-22,392.6412,402.2004,391.2692,398.6696,12.1448,429920400,AAPL.US
2013-04-23,403.9896,408.38,398.8096,406.1288,12.372,664238400,AAPL.US
2013-04-24,393.54,415.2512,392.5012,405.4596,12.3516,969651200,AAPL.US
2013-04-25,411.2304,413.9408,406.9996,408.38,12.4406,384837600,AAPL.US
2013-04-26,409.8108,418.7708,408.2512,417.2,12.7093,764097600,AAPL.US
2013-04-29,420.4508,433.6192,420.0,430.1192,13.1028,640326400,AAPL.US
2013-04-30,435.1004,445.2504,432.0708,442.7808,13.4885,691538400,AAPL.US
2013-05-01,444.4608,444.9312,434.3892,439.2892,13.3822,506909200,AAPL.US
2013-05-02,441.7812,448.5908,440.6304,445.5192,13.5719,421828400,AAPL.US
2013-05-03,451.3096,453.2304,449.1508,449.9796,13.7078,361300800,AAPL.US
2013-05-06,455.7112,462.1988,454.3112,460.7092,14.0347,496641600,AAPL.US
2013-05-07,464.9708,465.7492,453.7008,458.6596,13.9722,483753200,AAPL.US
2013-05-08,459.0404,465.3712,455.8092,463.8396,14.13,472598000,AAPL.US
2013-05-09,459.8104,462.9996,455.5796,456.7696,14.0068,398487600,AAPL.US
2013-05-10,457.9708,459.7096,450.4808,452.97,13.8903,334852000,AAPL.US
2013-05-13,451.5112,457.9008,451.5,454.7396,13.9445,316948800,AAPL.US
2013-05-14,453.8492,455.1988,442.1508,443.8588,13.6109,447118000,AAPL.US
2013-05-15,439.1604,441.0,422.3604,428.8508,13.1506,741613600,AAPL.US
2013-05-16,423.2396,437.85,418.8996,434.5796,13.3263,603204000,AAPL.US
2013-05-17,439.0512,440.09,431.0096,433.2608,13.2859,427904400,AAPL.US
2013-05-20,431.9112,445.7992,430.0996,442.9292,13.5824,451578400,AAPL.US
2013-05-21,438.1496,445.48,434.1988,439.6588,13.4821,456022000,AAPL.US
2013-05-22,444.0492,448.35,438.2196,441.35,13.5339,443038400,AAPL.US
2013-05-23,435.9488,446.1604,435.7892,442.1396,13.5581,353021200,AAPL.US
2013-05-24,440.8488,445.6592,440.3588,445.1496,13.6504,276166800,AAPL.US
2013-05-28,449.9012,451.1108,440.8488,441.4396,13.5367,386145200,AAPL.US
2013-05-29,440.0004,447.4988,439.4012,444.9508,13.6444,330576400,AAPL.US
2013-05-30,445.6508,454.4988,444.5112,451.5812,13.8477,353519600,AAPL.US
2013-05-31,452.4996,457.1,449.5008,449.7304,13.7909,384302800,AAPL.US
2013-06-03,450.73,452.3596,442.4812,450.7188,13.8212,372352400,AAPL.US
2013-06-04,453.2192,454.4288,447.3896,449.3104,13.778,292728800,AAPL.US
2013-06-05,445.6508,450.7188,443.7104,445.1104,13.6492,290589600,AAPL.US
2013-06-06,445.4688,447.0004,434.0504,438.4604,13.4453,416934000,AAPL.US
2013-06-07,436.5004,443.24,432.7708,441.8092,13.548,404535600,AAPL.US
2013-06-10,444.7296,449.0808,436.8,438.8888,13.4585,450153200,AAPL.US
2013-06-11,435.7388,442.7612,433.3196,437.6008,13.419,286112400,AAPL.US
2013-06-12,439.4992,441.2492,431.4996,432.1912,13.2531,265227200,AAPL.US
2013-06-13,432.4992,437.1388,428.75,435.96,13.3687,285832400,AAPL.US
2013-06-14,435.4,436.2904,428.5008,430.0492,13.1874,271866000,AAPL.US
2013-06-17,431.4408,435.6996,430.36,432.0008,13.2472,259414400,AAPL.US
2013-06-18,431.5612,434.8988,430.2088,431.7712,13.2402,195025600,AAPL.US
2013-06-19,431.3988,431.6592,422.9988,422.9988,12.9712,310940000,AAPL.US
2013-06-20,419.3,425.9808,415.17,416.8388,12.7823,357310800,AAPL.US
2013-06-21,418.4908,420.0,408.1,413.5012,12.68,481118400,AAPL.US
2013-06-24,407.4,408.66,398.0508,402.5392,12.3438,480746000,AAPL.US
2013-06-25,405.7004,407.7892,398.8292,402.6288,12.3466,314162800,AAPL.US
2013-06-26,403.9,404.7904,395.6596,398.0704,12.2068,367724000,AAPL.US
2013-06-27,399.2492,401.3912,393.54,393.7808,12.0752,337246000,AAPL.US
2013-06-28,391.3588,400.2712,388.8696,396.5304,12.1595,578516400,AAPL.US
2013-07-01,402.6904,412.2692,401.2204,409.22,12.5487,391053600,AAPL.US
2013-07-02,409.9592,421.6296,409.4692,418.4908,12.833,469865200,AAPL.US
2013-07-03,420.8596,422.9792,417.4492,420.8008,12.9038,240928800,AAPL.US
2013-07-05,420.3892,423.29,415.3492,417.4212,12.8002,274024800,AAPL.US
2013-07-08,420.1092,420.9996,410.6508,415.0496,12.7274,298138400,AAPL.US
2013-07-09,413.5992,423.5,410.3792,422.3492,12.9513,352584400,AAPL.US
2013-07-10,419.5996,424.7992,418.25,420.7308,12.9016,281405600,AAPL.US
2013-07-11,422.9512,428.2488,421.1704,427.2912,13.1028,326292400,AAPL.US
2013-07-12,427.6496,429.7888,423.4104,426.51,13.0789,279563200,AAPL.US
2013-07-15,425.0092,431.4604,424.7992,427.4396,13.1074,241917200,AAPL.US
2013-07-16,426.5212,430.71,424.1692,430.2004,13.192,216538000,AAPL.US
2013-07-17,429.6992,432.2192,428.2208,430.3096,13.1954,198990400,AAPL.US
2013-07-18,433.3812,434.8708,430.6092,431.76,13.2399,218878800,AAPL.US
2013-07-19,433.1012,433.9804,424.3512,424.9504,13.031,268721600,AAPL.US
2013-07-22,429.4612,429.7496,425.4712,426.3112,13.0728,207796400,AAPL.US
2013-07-23,426.0004,426.9608,418.7092,418.9892,12.8482,369395600,AAPL.US
2013-07-24,438.9308,444.5896,435.26,440.51,13.5082,591936800,AAPL.US
2013-07-25,440.7004,441.4004,435.8088,438.4996,13.4465,229493600,AAPL.US
2013-07-26,435.2992,441.0392,434.3388,440.9888,13.5229,200152400,AAPL.US
2013-07-29,440.8012,449.9908,440.1992,447.79,13.7314,248057600,AAPL.US
2013-07-30,449.96,457.1504,449.2292,453.32,13.901,309422400,AAPL.US
2013-07-31,454.9888,457.3408,449.4308,452.5304,13.8768,322957600,AAPL.US
2013-08-01,455.7504,456.8004,453.2612,456.68,14.004,206250800,AAPL.US
2013-08-02,458.01,462.8512,456.6604,462.5404,14.1837,274783600,AAPL.US
2013-08-05,464.6908,470.6688,462.1512,469.4508,14.3956,318855600,AAPL.US
2013-08-06,468.02,471.8896,462.1708,465.2508,14.2668,334857600,AAPL.US
2013-08-07,463.8004,467.0008,461.7704,464.9792,14.2585,298858000,AAPL.US
2013-08-08,463.8592,464.1,457.9512,461.0088,14.2301,255777200,AAPL.US
2013-08-09,458.64,460.46,453.6504,454.4512,14.0277,266865200,AAPL.US
2013-08-12,456.8592,468.65,456.6296,467.3592,14.4261,364434000,AAPL.US
2013-08-13,470.9404,494.6592,468.0508,489.5688,15.1117,881941200,AAPL.US
2013-08-14,497.8792,504.2492,493.3992,498.5008,15.3874,756372400,AAPL.US
2013-08-15,496.4204,502.4012,489.0788,497.91,15.3692,490294000,AAPL.US
2013-08-16,500.15,502.9388,498.8592,502.3312,15.5056,362306000,AAPL.US
2013-08-19,504.3388,513.7412,504.0,507.7408,15.6726,510518400,AAPL.US
2013-08-20,509.7092,510.5688,500.8192,501.0712,15.4667,358688400,AAPL.US
2013-08-21,503.5912,507.15,501.2,502.3592,15.5065,335879600,AAPL.US
2013-08-22,504.98,505.5904,498.2012,502.9612,15.5251,244207600,AAPL.US
2013-08-23,503.2692,503.3504,499.3492,501.0208,15.4652,222731600,AAPL.US
2013-08-26,500.7492,510.1992,500.5,502.9696,15.5253,330965600,AAPL.US
2013-08-27,497.9996,502.5104,486.3012,488.5888,15.0814,424188800,AAPL.US
2013-08-28,485.9988,495.7988,485.9988,490.8988,15.1527,307608000,AAPL.US
2013-08-29,491.6492,496.4988,491.1312,491.6996,15.1775,239657600,AAPL.US
2013-08-30,491.9992,492.9512,486.5,487.2196,15.0392,272297200,AAPL.US
2013-09-03,493.0996,500.6008,487.3512,488.5804,15.0812,331928800,AAPL.US
2013-09-04,499.5592,502.2388,496.2804,498.6912,15.3933,345032800,AAPL.US
2013-09-05,500.2508,500.6792,493.64,495.2696,15.2877,236367600,AAPL.US
2013-09-06,498.4392,499.38,489.9496,498.2208,15.3787,359525600,AAPL.US
2013-09-09,504.9996,507.92,503.4792,506.17,15.6241,340687200,AAPL.US
2013-09-10,506.2008,507.4496,489.4988,494.6396,15.2682,743195600,AAPL.US
2013-09-11,467.0092,473.69,464.8112,467.7092,14.4369,898696400,AAPL.US
2013-09-12,468.4988,475.4008,466.0096,472.6904,14.5907,404051200,AAPL.US
2013-09-13,469.3388,471.8308,464.6992,464.9008,14.3502,298835600,AAPL.US
2013-09-16,461.0004,461.6108,447.2188,450.1196,13.894,543706800,AAPL.US
2013-09-17,447.9608,459.7096,447.4988,455.3192,14.0545,399380800,AAPL.US
2013-09-18,463.1788,466.3512,460.6588,464.6796,14.3434,456862000,AAPL.US
2013-09-19,470.6996,475.8292,469.2492,472.3012,14.5787,404541200,AAPL.US
2013-09-20,477.9992,478.5508,466.0012,467.4096,14.4277,699302800,AAPL.US
2013-09-23,496.1012,496.9104,482.5996,490.6412,15.1448,762106800,AAPL.US
2013-09-24,494.8804,495.4712,487.8188,489.1012,15.0972,364344400,AAPL.US
2013-09-25,489.1992,489.6388,481.4292,481.53,14.8635,316957200,AAPL.US
2013-09-26,485.9988,488.5608,483.8988,486.22,15.0083,237221600,AAPL.US
2013-09-27,483.7812,484.6688,480.7208,482.7508,14.9012,228040400,AAPL.US
2013-09-30,477.2488,481.6588,474.4096,476.7504,14.716,260156400,AAPL.US
2013-10-01,478.45,489.1404,478.38,487.9588,15.062,353883600,AAPL.US
2013-10-02,485.6292,491.8004,483.7504,489.5604,15.1114,289184000,AAPL.US
2013-10-03,490.5096,492.3492,480.7404,483.4088,14.9215,322753200,AAPL.US
2013-10-04,483.8596,484.5988,478.6012,483.0308,14.9099,258868400,AAPL.US
2013-10-07,486.5588,492.6488,485.3492,487.7488,15.0555,312292400,AAPL.US
2013-10-08,489.9412,490.6412,480.5388,480.9392,14.8453,290917200,AAPL.US
2013-10-09,484.6408,487.7908,478.2792,486.5896,15.0197,301725200,AAPL.US
2013-10-10,491.3188,492.38,487.0404,489.6388,15.1138,278602800,AAPL.US
2013-10-11,486.99,493.8388,485.1588,492.8112,15.2118,267738800,AAPL.US
2013-10-14,489.8292,497.5796,489.3504,496.0396,15.3114,261898000,AAPL.US
2013-10-15,497.5096,502.0008,495.5188,498.68,15.3929,320073600,AAPL.US
2013-10-16,500.7912,502.53,499.2288,501.1104,15.4679,251101200,AAPL.US
2013-10-17,499.9792,504.7812,499.6796,504.5012,15.5726,253593200,AAPL.US
2013-10-18,505.9908,509.2612,505.7108,508.8888,15.708,290542000,AAPL.US
2013-10-21,511.77,524.3,511.5208,521.36,16.093,398106800,AAPL.US
2013-10-22,526.4112,528.4496,508.0292,519.8704,16.047,534063600,AAPL.US
2013-10-23,518.9996,525.6692,518.9996,524.9608,16.2041,313723200,AAPL.US
2013-10-24,525.0,532.4704,522.4492,531.9104,16.4187,384764800,AAPL.US
2013-10-25,531.3196,533.2292,525.1092,525.9604,16.235,337792000,AAPL.US
2013-10-28,529.0404,531.0004,523.2108,529.8804,16.356,550440800,AAPL.US
2013-10-29,536.27,539.2492,514.5392,516.6812,15.9486,635807200,AAPL.US
2013-10-30,519.61,527.52,517.02,524.8992,16.2022,354163600,AAPL.US
2013-10-31,525.0,527.4892,521.2704,522.7012,16.1344,275696400,AAPL.US
2013-11-01,524.02,524.8012,515.8412,520.03,16.0519,274890000,AAPL.US
2013-11-04,521.0996,526.82,518.8092,526.75,16.2594,244627600,AAPL.US
2013-11-05,524.58,528.8892,523.0008,525.4508,16.2193,265213200,AAPL.US
2013-11-06,524.1488,524.86,518.1988,520.9204,16.1733,223375600,AAPL.US
2013-11-07,519.5792,523.1912,512.3804,512.4896,15.9115,262620400,AAPL.US
2013-11-08,514.5812,521.1304,512.5904,520.5592,16.1621,279316800,AAPL.US
2013-11-11,519.9908,521.6708,514.4104,519.05,16.1152,227452400,AAPL.US
2013-11-12,517.6696,523.9192,517.0004,520.0104,16.145,204276800,AAPL.US
2013-11-13,518.0,522.2504,516.9612,520.6292,16.1643,197220800,AAPL.US
2013-11-14,522.8104,529.2812,521.8696,528.1612,16.3981,282419200,AAPL.US
2013-11-15,526.5792,529.0908,524.4904,524.9888,16.2996,317920400,AAPL.US
2013-11-18,524.9888,527.1896,518.1988,518.63,16.1022,244944000,AAPL.US
2013-11-19,519.0304,523.3788,517.9692,519.5512,16.1308,208938800,AAPL.US
2013-11-20,519.2292,520.4192,514.3292,515.0012,15.9895,193916800,AAPL.US
2013-11-21,517.5996,521.2088,513.6712,521.1388,16.1801,262026800,AAPL.US
2013-11-22,519.5204,522.1608,518.5292,519.8004,16.1385,223725600,AAPL.US
2013-11-25,521.0212,525.8708,520.9988,523.74,16.2608,229311600,AAPL.US
2013-11-26,524.1208,536.1412,524.0004,533.4,16.5608,401382800,AAPL.US
2013-11-27,536.3092,546.0,533.4,545.9608,16.9507,363448400,AAPL.US
2013-11-29,549.4804,558.3312,547.8088,556.0688,17.2646,318127600,AAPL.US
2013-12-02,558.0008,564.3288,550.8188,551.2304,17.1144,472544800,AAPL.US
2013-12-03,558.3004,566.3812,557.6788,566.3196,17.5828,450968000,AAPL.US
2013-12-04,565.4992,569.1896,560.8204,565.0008,17.5419,377809600,AAPL.US
2013-12-05,572.6504,575.1396,566.4092,567.8988,17.6319,447580000,AAPL.US
2013-12-06,565.7904,566.7508,559.5688,560.0196,17.3872,344352400,AAPL.US
2013-12-09,560.8988,569.5788,560.8988,566.4288,17.5862,320493600,AAPL.US
2013-12-10,563.5812,567.8792,561.2012,565.5496,17.5589,278269600,AAPL.US
2013-12-11,567.0,570.9704,559.6892,561.3608,17.4289,359718800,AAPL.US
2013-12-12,562.1392,565.3396,560.0308,560.5404,17.4034,262290000,AAPL.US
2013-12-13,562.8504,562.8812,553.6692,554.4308,17.2137,332822000,AAPL.US
2013-12-16,555.0188,562.6404,555.0104,557.4996,17.309,282592800,AAPL.US
2013-12-17,555.8112,559.44,553.3808,554.9908,17.2311,229902400,AAPL.US
2013-12-18,549.6988,551.4488,538.8012,550.7712,17.1001,565863200,AAPL.US
2013-12-19,549.5,550.0012,543.7292,544.46,16.9041,320308800,AAPL.US
2013-12-20,545.4288,551.6112,544.8212,549.0212,17.0458,436413600,AAPL.US
2013-12-23,567.9996,570.7212,562.7608,570.0912,17.6999,501306400,AAPL.US
2013-12-24,569.8896,571.8804,566.0312,567.6692,17.6247,167554800,AAPL.US
2013-12-26,568.1004,569.5004,563.3796,563.9004,17.5077,204008000,AAPL.US
2013-12-27,563.8192,564.41,559.4988,560.0896,17.3894,225884400,AAPL.US
2013-12-30,557.4604,560.0896,552.3196,554.5204,17.2165,253629600,AAPL.US
2013-12-31,554.1704,561.2796,553.9996,561.0192,17.4183,223084400,AAPL.US
2014-01-02,555.6796,557.0292,552.02,553.1288,17.1733,234684800,AAPL.US
2014-01-03,552.86,553.7,540.4308,540.9796,16.7961,392467600,AAPL.US
2014-01-06,537.4488,546.8008,533.5988,543.9308,16.8877,412610800,AAPL.US
2014-01-07,544.32,545.9608,537.9192,540.0388,16.7669,317209200,AAPL.US
2014-01-08,538.8096,545.5604,538.6892,543.4604,16.8731,258529600,AAPL.US
2014-01-09,546.8008,546.8596,535.3488,536.5192,16.6576,279148800,AAPL.US
2014-01-10,539.8288,540.8004,531.1096,532.9408,16.5465,304976000,AAPL.US
2014-01-13,529.9112,542.5,529.8804,535.7296,16.6331,378492800,AAPL.US
2014-01-14,538.2188,546.7308,537.6588,546.3892,16.964,332561600,AAPL.US
2014-01-15,553.5208,560.1988,551.6588,557.3596,17.3047,391638800,AAPL.US
2014-01-16,554.9012,556.85,551.6812,554.2488,17.2081,229278000,AAPL.US
2014-01-17,551.4796,552.0704,539.8988,540.6688,16.7864,426739600,AAPL.US
2014-01-21,540.9908,550.0712,540.4196,549.0688,17.0472,328526800,AAPL.US
2014-01-22,550.9112,557.2896,547.8088,551.5104,17.123,379985200,AAPL.US
2014-01-23,549.9396,556.5,544.81,556.1808,17.2681,403239200,AAPL.US
2014-01-24,553.9996,555.6208,544.7512,546.07,16.9541,429354800,AAPL.US
2014-01-27,550.0712,554.8004,545.7508,550.4996,17.0917,554878800,AAPL.US
2014-01-28,508.76,515.0012,502.0708,506.5004,15.7256,1065523200,AAPL.US
2014-01-29,503.9496,507.3712,498.6212,500.7492,15.547,502810000,AAPL.US
2014-01-30,502.5412,506.5004,496.7004,499.7804,15.517,678501600,AAPL.US
2014-01-31,495.18,501.5304,493.5504,500.6008,15.5424,464797200,AAPL.US
2014-02-03,502.6112,507.7296,499.2988,501.5304,15.5713,401464000,AAPL.US
2014-02-04,505.8508,509.46,502.7596,508.7908,15.7967,376681200,AAPL.US
2014-02-05,506.5592,515.2812,506.2512,512.5904,15.9147,328344800,AAPL.US
2014-02-06,510.0592,513.5004,507.8108,512.5092,16.0074,257765200,AAPL.US
2014-02-07,521.3796,522.9308,517.3812,519.68,16.2314,370280400,AAPL.US
2014-02-10,518.6608,531.9888,518.0,528.99,16.5222,345559200,AAPL.US
2014-02-11,530.6112,537.7512,529.4996,535.9592,16.7398,282256800,AAPL.US
2014-02-12,536.9504,539.56,533.2404,535.92,16.7386,308100800,AAPL.US
2014-02-13,534.66,544.8492,534.2008,544.4292,17.0044,307398000,AAPL.US
2014-02-14,542.4692,545.9804,541.2092,543.9896,16.9906,272924400,AAPL.US
2014-02-18,546.0,551.1912,545.6108,545.9888,17.0531,260251600,AAPL.US
2014-02-19,544.7512,546.8904,534.3492,537.3704,16.7839,313768000,AAPL.US
2014-02-20,532.9912,537.0008,529.0012,531.1488,16.5896,305858000,AAPL.US
2014-02-21,532.7896,534.5704,524.5996,525.2492,16.4053,278784800,AAPL.US
2014-02-24,523.1492,529.9196,522.4212,527.5508,16.4772,288909600,AAPL.US
2014-02-25,529.3792,529.5696,520.9988,522.06,16.3057,231952000,AAPL.US
2014-02-26,523.6112,525.0,515.6004,517.3504,16.1586,276217200,AAPL.US
2014-02-27,517.1404,528.78,516.0512,527.6712,16.481,301882000,AAPL.US
2014-02-28,529.0796,532.7504,522.1188,526.2404,16.4363,371968800,AAPL.US
2014-03-03,523.4208,530.6504,522.8104,527.7608,16.4838,238781200,AAPL.US
2014-03-04,531.0004,532.6412,527.7692,531.2412,16.5925,259140000,AAPL.US
2014-03-05,530.9192,534.7496,529.13,532.3612,16.6274,200062800,AAPL.US
2014-03-06,532.7896,534.4388,528.0996,530.7512,16.5772,185488800,AAPL.US
2014-03-07,531.09,531.9804,526.05,530.4404,16.5675,220729600,AAPL.US
2014-03-10,528.36,533.33,528.3404,530.9192,16.5824,178584000,AAPL.US
2014-03-11,535.4496,538.7396,532.5908,536.0908,16.7439,279224400,AAPL.US
2014-03-12,534.5088,537.3508,532.0,536.6088,16.7601,199326400,AAPL.US
2014-03-13,537.4404,539.6608,529.1608,530.6504,16.574,257742800,AAPL.US
2014-03-14,528.7912,530.8912,523.0008,524.6892,16.3878,237199200,AAPL.US
2014-03-17,527.6992,529.97,525.8512,526.7388,16.4518,199544800,AAPL.US
2014-03-18,525.8988,531.9692,525.1988,531.4008,16.5975,209647200,AAPL.US
2014-03-19,532.2604,536.2392,529.0012,531.2608,16.5931,224756000,AAPL.US
2014-03-20,529.8888,532.6692,527.3492,528.6988,16.5131,208398400,AAPL.US
2014-03-21,531.93,533.75,526.33,532.8708,16.6434,374046400,AAPL.US
2014-03-24,538.4204,540.5008,535.0604,539.1904,16.8407,355700800,AAPL.US
2014-03-25,541.5004,545.7508,539.5908,544.9892,17.0219,282293200,AAPL.US
2014-03-26,546.5208,548.9988,538.86,539.7812,16.8592,299768000,AAPL.US
2014-03-27,540.0192,541.5004,535.1192,537.46,16.7867,222031600,AAPL.US
2014-03-28,538.3196,538.9412,534.2512,536.8608,16.768,200564000,AAPL.US
2014-03-31,539.2296,540.8088,535.9312,536.7404,16.7642,168669200,AAPL.US
2014-04-01,537.7596,541.87,536.7712,541.6488,16.9175,200760000,AAPL.US
2014-04-02,542.3796,543.48,540.26,542.5504,16.9457,180420800,AAPL.US
2014-04-03,541.3912,542.5,537.6392,538.79,16.8282,162344000,AAPL.US
2014-04-04,539.8092,539.9996,530.5804,531.8208,16.6106,275251200,AAPL.US
2014-04-07,528.0212,530.8996,521.8892,523.4712,16.3498,289850400,AAPL.US
2014-04-08,525.1904,526.12,518.7,523.4404,16.3488,243888400,AAPL.US
2014-04-09,522.6396,530.4908,522.0208,530.32,16.5637,206169600,AAPL.US
2014-04-10,530.6812,532.2408,523.1688,523.4796,16.35,239652000,AAPL.US
2014-04-11,518.9996,522.83,517.1404,519.61,16.2292,271717600,AAPL.US
2014-04-14,521.9004,522.1608,517.2104,521.6792,16.2938,205674000,AAPL.US
2014-04-15,520.2708,521.64,511.3304,517.9608,16.1777,266490000,AAPL.US
2014-04-16,518.0504,521.0912,514.1388,519.0108,16.2105,214765600,AAPL.US
2014-04-17,519.9992,527.7608,519.2012,524.9412,16.3957,284334400,AAPL.US
2014-04-21,525.3388,532.14,523.9612,531.1712,16.5903,182548800,AAPL.US
2014-04-22,528.3096,531.8292,526.5008,531.7004,16.6068,202563200,AAPL.US
2014-04-23,529.06,531.1292,524.4512,524.7508,16.3897,394940000,AAPL.US
2014-04-24,568.2096,569.9988,560.7308,567.77,17.7334,759911600,AAPL.US
2014-04-25,564.5304,571.9896,563.9592,571.9392,17.8636,390275200,AAPL.US
2014-04-28,572.7988,595.7504,572.5496,594.09,18.5554,669485600,AAPL.US
2014-04-29,593.74,595.98,589.5092,592.3288,18.5004,337377600,AAPL.US
2014-04-30,592.6396,599.4296,589.8004,590.0888,18.4305,456640800,AAPL.US
2014-05-01,592.0012,594.8012,586.3592,591.4804,18.4739,244048000,AAPL.US
2014-05-02,592.34,594.1992,589.7108,592.5808,18.5083,191514400,AAPL.US
2014-05-05,590.1392,601.0004,589.9992,600.9612,18.7701,287067200,AAPL.US
2014-05-06,601.8012,604.4108,594.4092,594.4092,18.5654,374564400,AAPL.US
2014-05-07,595.2492,597.2904,587.7312,592.3288,18.5004,282864400,AAPL.US
2014-05-08,588.2492,594.4092,586.4012,587.9888,18.4675,230297200,AAPL.US
2014-05-09,584.5392,586.25,580.3308,585.5388,18.3905,291597600,AAPL.US
2014-05-12,587.4904,593.6588,587.4008,592.83,18.6195,213208800,AAPL.US
2014-05-13,592.0012,594.5408,590.6992,593.7596,18.6487,159737200,AAPL.US
2014-05-14,592.4296,597.3996,591.7408,593.8688,18.6521,166404000,AAPL.US
2014-05-15,594.7004,596.5988,588.0392,588.8204,18.4936,230846000,AAPL.US
2014-05-16,588.63,597.5312,585.3988,597.5088,18.7665,276256400,AAPL.US
2014-05-19,597.8504,607.3312,597.3296,604.59,18.9889,317755200,AAPL.US
2014-05-20,604.5088,606.3988,600.7288,604.7104,18.9927,234836000,AAPL.US
2014-05-21,603.8312,606.7012,602.0588,606.3092,19.0429,196859600,AAPL.US
2014-05-22,606.6004,609.8512,604.1,607.2696,19.073,200760000,AAPL.US
2014-05-23,607.25,614.7288,606.4688,614.1296,19.2885,232209600,AAPL.US
2014-05-27,615.8796,625.8588,615.6304,625.6292,19.6497,348866000,AAPL.US
2014-05-28,626.0212,629.8292,623.7812,624.0108,19.5988,315481600,AAPL.US
2014-05-29,627.8496,636.8712,627.7712,635.3788,19.9559,376474000,AAPL.US
2014-05-30,637.98,644.1708,628.8996,632.9988,19.8811,564020800,AAPL.US
2014-06-02,633.9592,634.83,622.4988,628.6504,19.7446,369350800,AAPL.US
2014-06-03,628.46,638.7388,628.25,637.5404,20.0238,292709200,AAPL.US
2014-06-04,637.4396,647.8892,636.1096,644.8204,20.2524,335482000,AAPL.US
2014-06-05,646.2008,649.3704,642.6112,647.3488,20.3318,303805600,AAPL.US
2014-06-06,649.8996,651.2604,644.4704,645.5708,20.276,349938400,AAPL.US
2014-06-09,92.7,93.88,91.75,93.7,20.6004,301660000,AAPL.US
2014-06-10,94.73,95.05,93.57,94.25,20.7213,251108000,AAPL.US
2014-06-11,94.13,94.76,93.47,93.86,20.6356,182724000,AAPL.US
2014-06-12,94.04,94.12,91.9,92.29,20.2904,218996000,AAPL.US
2014-06-13,92.2,92.44,90.88,91.28,20.0684,218100000,AAPL.US
2014-06-16,91.51,92.75,91.45,92.2,20.2706,142244000,AAPL.US
2014-06-17,92.31,92.7,91.8,92.08,20.2442,118904000,AAPL.US
2014-06-18,92.27,92.29,91.35,92.18,20.2662,134056000,AAPL.US
